Transaction ID,Customer ID,Category,Item,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied,item_missing_flag,price_missing_flag,quantity_missing_flag,total_missing_flag,discount_missing_flag
TXN_2505439,CUST_16,Electric household essentials,Item_20_EHE,33.5,10,335,Digital Wallet,Online,09-12-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1190560,CUST_16,Furniture,Item_20_FUR,33.5,8,268,Cash,In-store,31-01-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4939379,CUST_18,Patisserie,Item_12_PAT,21.5,5,107.5,Cash,In-store,13-09-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_7342615,CUST_15,Beverages,Item_2_BEV,6.5,2,13,Digital Wallet,Online,09-02-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3759701,CUST_06,Milk Products,Item_16_MILK,27.5,9,247.5,Cash,In-store,26-06-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6837418,CUST_12,Computers and electric accessories,Item_23_CEA,38,4,152,Credit Card,Online,19-09-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9683912,CUST_12,Furniture,Item_5_FUR,11,7,77,Cash,In-store,20-02-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_7093524,CUST_13,Patisserie,Item_3_PAT,8,1,8,Digital Wallet,In-store,23-10-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2683891,CUST_03,Milk Products,Item_2_MILK,6.5,6,39,Cash,In-store,09-05-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_8517307,CUST_17,Patisserie,Item_25_PAT,41,7,287,Credit Card,In-store,04-10-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2593807,CUST_01,Food,Item_20_FOOD,33.5,9,301.5,Digital Wallet,In-store,13-07-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_5661146,CUST_22,Furniture,Item_6_FUR,12.5,1,12.5,Credit Card,Online,16-05-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1768732,CUST_06,Beverages,Item_3_BEV,8,7,56,Digital Wallet,In-store,20-10-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_6696122,CUST_03,Beverages,Item_23_BEV,38,7,266,Cash,Online,07-01-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_6794150,CUST_12,Computers and electric accessories,Item_13_CEA,23,10,230,Digital Wallet,In-store,25-12-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_9150998,CUST_22,Furniture,Item_21_FUR,35,4,140,Digital Wallet,In-store,09-04-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_1780276,CUST_04,Computers and electric accessories,Item_19_CEA,32,8,256,Digital Wallet,In-store,05-05-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_5383343,CUST_10,Patisserie,Item_23_PAT,38,2,76,Cash,In-store,19-10-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_8361498,CUST_14,Food,Item_8_FOOD,15.5,5,77.5,Credit Card,Online,29-10-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6397507,CUST_22,Patisserie,Item_24_PAT,39.5,8,316,Credit Card,In-store,26-08-2022,Not Applicable,TRUE,TRUE,FALSE,FALSE,TRUE
TXN_6473121,CUST_08,Patisserie,Item_13_PAT,23,4,92,Digital Wallet,In-store,08-06-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1917155,CUST_10,Furniture,Item_23_FUR,38,5,190,Cash,Online,01-10-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_7848801,CUST_06,Butchers,Item_22_BUT,36.5,1,36.5,Digital Wallet,Online,23-04-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_8890505,CUST_21,Food,Item_5_FOOD,11,6,66,Digital Wallet,In-store,21-11-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3070750,CUST_06,Butchers,Item_23_BUT,38,3,114,Credit Card,Online,13-11-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_8555137,CUST_21,Butchers,Item_1_BUT,5,2,10,Digital Wallet,Online,16-09-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_2896903,CUST_15,Beverages,Item_19_BEV,32,10,320,Digital Wallet,Online,29-03-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7576860,CUST_16,Butchers,Item_18_BUT,30.5,10,305,Digital Wallet,Online,26-08-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_2895034,CUST_23,Computers and electric accessories,Item_14_CEA,24.5,1,24.5,Credit Card,Online,08-11-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_1611046,CUST_19,Milk Products,Item_23_MILK,38,2,76,Cash,In-store,02-02-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7285842,CUST_21,Milk Products,Item_13_MILK,23,9,207,Digital Wallet,Online,20-06-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_3809198,CUST_06,Beverages,Item_17_BEV,29,8,232,Digital Wallet,Online,02-02-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6392993,CUST_25,Beverages,Item_17_BEV,29,10,290,Cash,Online,10-09-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9418439,CUST_23,Food,Item_14_FOOD,24.5,5,122.5,Credit Card,Online,06-03-2022,No,TRUE,TRUE,FALSE,FALSE,FALSE
TXN_5179274,CUST_11,Electric household essentials,Item_15_EHE,26,2,52,Digital Wallet,Online,01-10-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_4078909,CUST_15,Electric household essentials,Item_20_EHE,33.5,2,67,Digital Wallet,In-store,08-01-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2164616,CUST_18,Food,Item_9_FOOD,17,1,17,Digital Wallet,In-store,15-02-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_4578696,CUST_05,Computers and electric accessories,Item_14_CEA,24.5,5,122.5,Credit Card,Online,06-04-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_8737201,CUST_24,Furniture,Item_16_FUR,27.5,7,192.5,Digital Wallet,In-store,11-09-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2557237,CUST_02,Patisserie,Item_7_PAT,14,1,14,Credit Card,In-store,30-12-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_8520280,CUST_23,Patisserie,Item_23_PAT,38,1,38,Digital Wallet,In-store,25-01-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4287964,CUST_10,Electric household essentials,Item_19_EHE,32,7,224,Credit Card,In-store,01-02-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_6862565,CUST_19,Electric household essentials,Item_20_EHE,33.5,2,67,Digital Wallet,Online,01-09-2024,Not Applicable,TRUE,TRUE,FALSE,FALSE,TRUE
TXN_8701391,CUST_04,Electric household essentials,Item_10_EHE,18.5,5,92.5,Cash,In-store,24-02-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_1079752,CUST_07,Food,Item_20_FOOD,33.5,8,268,Credit Card,Online,08-11-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6628977,CUST_05,Food,Item_13_FOOD,23,7,161,Digital Wallet,Online,24-08-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_5597194,CUST_12,Milk Products,Item_23_MILK,38,2,76,Cash,Online,18-09-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7781357,CUST_24,Electric household essentials,Item_1_EHE,5,1,5,Digital Wallet,Online,22-03-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7570892,CUST_04,Milk Products,Item_23_MILK,38,10,380,Digital Wallet,In-store,21-12-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1897015,CUST_25,Food,Item_4_FOOD,9.5,2,19,Credit Card,In-store,04-07-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_3875506,CUST_07,Beverages,Item_19_BEV,32,6,192,Cash,In-store,10-05-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2225065,CUST_16,Food,Item_22_FOOD,36.5,7,255.5,Digital Wallet,In-store,16-01-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_5396734,CUST_03,Butchers,Item_16_BUT,27.5,9,247.5,Digital Wallet,Online,24-06-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7893737,CUST_23,Furniture,Item_8_FUR,15.5,5,77.5,Cash,Online,06-08-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_7928872,CUST_18,Computers and electric accessories,Item_22_CEA,36.5,4,146,Digital Wallet,In-store,28-12-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4129783,CUST_10,Milk Products,Item_1_MILK,5,2,10,Digital Wallet,In-store,26-12-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_7876532,CUST_12,Patisserie,Item_23_PAT,38,6,228,Credit Card,Online,01-12-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9472024,CUST_17,Butchers,Item_13_BUT,23,5,115,Credit Card,Online,18-01-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9515378,CUST_09,Butchers,Item_5_BUT,11,6,66,Credit Card,Online,23-01-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4290895,CUST_13,Computers and electric accessories,Item_11_CEA,20,8,160,Cash,Online,18-01-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7035534,CUST_01,Furniture,Item_22_FUR,36.5,7,255.5,Cash,Online,29-09-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6595410,CUST_25,Electric household essentials,Item_5_EHE,11,4,44,Digital Wallet,In-store,16-08-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7229064,CUST_07,Milk Products,Item_11_MILK,20,7,140,Cash,Online,01-08-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_5075174,CUST_09,Butchers,Item_19_BUT,32,10,320,Cash,In-store,14-02-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_5013357,CUST_07,Food,Item_24_FOOD,39.5,4,158,Credit Card,Online,02-11-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_9673472,CUST_15,Food,Item_14_FOOD,24.5,3,73.5,Cash,Online,03-01-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_7021466,CUST_09,Food,Item_13_FOOD,23,9,207,Cash,In-store,31-05-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_8231669,CUST_20,Milk Products,Item_3_MILK,8,1,8,Credit Card,Online,26-08-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_8512354,CUST_23,Milk Products,Item_22_MILK,36.5,3,109.5,Digital Wallet,In-store,04-12-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9299095,CUST_10,Beverages,Item_8_BEV,15.5,3,46.5,Cash,Online,07-05-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1927837,CUST_14,Electric household essentials,Item_2_EHE,6.5,4,26,Cash,In-store,27-05-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2489260,CUST_17,Butchers,Item_20_BUT,33.5,7,234.5,Digital Wallet,In-store,01-01-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3535824,CUST_02,Computers and electric accessories,Item_20_CEA,33.5,5,167.5,Cash,Online,16-11-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_5543371,CUST_15,Milk Products,Item_9_MILK,17,4,68,Credit Card,Online,28-03-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6832658,CUST_09,Furniture,Item_6_FUR,12.5,2,25,Cash,Online,10-10-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_5414836,CUST_03,Beverages,Item_24_BEV,39.5,10,395,Cash,In-store,01-10-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1255913,CUST_21,Patisserie,Item_23_PAT,38,1,38,Digital Wallet,Online,18-01-2024,No,TRUE,TRUE,FALSE,FALSE,FALSE
TXN_6087808,CUST_06,Furniture,Item_15_FUR,26,1,26,Digital Wallet,Online,27-09-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6457330,CUST_19,Beverages,Item_17_BEV,29,5,145,Cash,In-store,14-01-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_5692725,CUST_14,Patisserie,Item_1_PAT,5,10,50,Digital Wallet,Online,23-02-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3781367,CUST_17,Butchers,Item_25_BUT,41,3,123,Digital Wallet,Online,04-05-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_5982675,CUST_24,Patisserie,Item_12_PAT,21.5,5,107.5,Credit Card,In-store,11-01-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_3380676,CUST_04,Electric household essentials,Item_17_EHE,29,9,261,Cash,Online,18-08-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3635106,CUST_24,Computers and electric accessories,Item_23_CEA,38,4,152,Cash,Online,11-03-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_2745420,CUST_09,Computers and electric accessories,Item_1_CEA,5,3,15,Digital Wallet,In-store,12-08-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_5442490,CUST_07,Patisserie,Item_5_PAT,11,7,77,Credit Card,Online,31-12-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_6836178,CUST_18,Milk Products,Item_8_MILK,15.5,6,93,Cash,Online,27-05-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7595317,CUST_06,Milk Products,Item_2_MILK,6.5,6,39,Credit Card,In-store,12-05-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6724459,CUST_19,Beverages,Item_23_BEV,38,8,304,Cash,In-store,17-10-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_8887696,CUST_10,Butchers,Item_24_BUT,39.5,1,39.5,Cash,In-store,08-07-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1598935,CUST_11,Computers and electric accessories,Item_6_CEA,12.5,10,125,Digital Wallet,Online,06-04-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_5211291,CUST_05,Butchers,Item_25_BUT,41,8,328,Credit Card,Online,04-06-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4751419,CUST_10,Beverages,Item_2_BEV,6.5,3,19.5,Credit Card,In-store,05-05-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7731210,CUST_18,Food,Item_22_FOOD,36.5,9,328.5,Cash,In-store,28-09-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_5606325,CUST_23,Beverages,Item_8_BEV,15.5,1,15.5,Digital Wallet,Online,09-08-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_8103030,CUST_01,Furniture,Item_11_FUR,20,4,80,Cash,Online,27-08-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3490100,CUST_20,Milk Products,Item_1_MILK,5,5,25,Credit Card,Online,20-07-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_7989593,CUST_01,Food,Item_12_FOOD,21.5,7,150.5,Digital Wallet,Online,22-06-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_4789199,CUST_24,Milk Products,Item_4_MILK,9.5,9,85.5,Digital Wallet,Online,07-07-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_6324328,CUST_24,Food,Item_17_FOOD,29,1,29,Cash,Online,19-10-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_7965648,CUST_05,Butchers,Item_6_BUT,12.5,4,50,Credit Card,In-store,21-06-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7272122,CUST_22,Milk Products,Item_17_MILK,29,10,290,Digital Wallet,In-store,08-04-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_6509376,CUST_01,Food,Item_13_FOOD,23,7,161,Credit Card,Online,02-11-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_3155343,CUST_18,Furniture,Item_11_FUR,20,9,180,Digital Wallet,In-store,13-07-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3913187,CUST_11,Beverages,Item_2_BEV,6.5,1,6.5,Digital Wallet,In-store,11-04-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9754923,CUST_14,Food,Item_20_FOOD,33.5,6,201,Cash,Online,14-02-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1328851,CUST_25,Electric household essentials,Item_16_EHE,27.5,7,192.5,Credit Card,In-store,21-02-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_4852630,CUST_13,Patisserie,Item_25_PAT,41,2,82,Cash,In-store,18-04-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_7719806,CUST_11,Electric household essentials,Item_8_EHE,15.5,9,139.5,Cash,Online,07-06-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_1245088,CUST_07,Beverages,Item_17_BEV,29,6,174,Digital Wallet,In-store,04-03-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1057845,CUST_18,Beverages,Item_20_BEV,33.5,7,234.5,Digital Wallet,In-store,03-04-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_3382647,CUST_07,Furniture,Item_23_FUR,38,8,304,Digital Wallet,Online,12-12-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_5233832,CUST_23,Butchers,Item_24_BUT,39.5,6,237,Cash,Online,25-03-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1158681,CUST_23,Food,Item_20_FOOD,33.5,8,268,Cash,In-store,22-02-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_1238430,CUST_10,Milk Products,Item_13_MILK,23,8,184,Cash,Online,16-05-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6911766,CUST_21,Milk Products,Item_6_MILK,12.5,2,25,Credit Card,In-store,08-05-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_1799201,CUST_03,Beverages,Item_9_BEV,17,5,85,Cash,In-store,15-01-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_7622447,CUST_03,Milk Products,Item_20_MILK,33.5,10,335,Cash,Online,14-04-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_5200656,CUST_20,Food,Item_17_FOOD,29,10,290,Digital Wallet,Online,08-01-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3900554,CUST_24,Beverages,Item_25_BEV,41,5,205,Cash,In-store,24-11-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4349507,CUST_18,Electric household essentials,Item_5_EHE,11,7,77,Cash,Online,17-07-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_4557580,CUST_25,Milk Products,Item_13_MILK,23,8,184,Digital Wallet,In-store,20-06-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_8254435,CUST_17,Computers and electric accessories,Item_25_CEA,41,3,123,Cash,In-store,04-09-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1782376,CUST_17,Butchers,Item_12_BUT,21.5,6,129,Credit Card,Online,24-03-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6590577,CUST_05,Computers and electric accessories,Item_14_CEA,24.5,5,122.5,Cash,In-store,16-02-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_8682802,CUST_25,Patisserie,Item_23_PAT,38,4,152,Credit Card,In-store,06-02-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2752244,CUST_20,Computers and electric accessories,Item_17_CEA,29,6,174,Cash,In-store,11-01-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2020984,CUST_15,Butchers,Item_7_BUT,14,5,70,Digital Wallet,Online,25-11-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_1820377,CUST_15,Patisserie,Item_11_PAT,20,7,140,Digital Wallet,In-store,03-01-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2168738,CUST_15,Milk Products,Item_17_MILK,29,9,261,Credit Card,Online,17-10-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6679357,CUST_06,Patisserie,Item_17_PAT,29,9,261,Credit Card,In-store,18-05-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7965737,CUST_14,Milk Products,Item_1_MILK,5,8,40,Credit Card,Online,16-05-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_4781587,CUST_20,Furniture,Item_14_FUR,24.5,9,220.5,Credit Card,In-store,18-11-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3185939,CUST_03,Butchers,Item_16_BUT,27.5,10,275,Cash,In-store,24-09-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_6862058,CUST_12,Electric household essentials,Item_8_EHE,15.5,6,93,Credit Card,Online,08-11-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_9817152,CUST_07,Electric household essentials,Item_13_EHE,23,6,138,Digital Wallet,Online,08-05-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_3807216,CUST_10,Butchers,Item_23_BUT,38,3,114,Credit Card,In-store,12-01-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7645068,CUST_10,Furniture,Item_24_FUR,39.5,8,316,Cash,Online,01-01-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_9890204,CUST_15,Patisserie,Item_4_PAT,9.5,8,76,Credit Card,In-store,09-06-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_3476954,CUST_23,Butchers,Item_5_BUT,11,6,66,Credit Card,In-store,03-05-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2186627,CUST_13,Computers and electric accessories,Item_14_CEA,24.5,3,73.5,Cash,In-store,23-09-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_4494629,CUST_24,Milk Products,Item_3_MILK,8,3,24,Cash,Online,11-12-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1085427,CUST_24,Patisserie,Item_17_PAT,29,9,261,Digital Wallet,In-store,21-10-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_8867982,CUST_18,Food,Item_21_FOOD,35,8,280,Credit Card,Online,01-11-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_5528637,CUST_22,Patisserie,Item_20_PAT,33.5,10,335,Cash,Online,22-02-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3396886,CUST_12,Milk Products,Item_16_MILK,27.5,4,110,Credit Card,In-store,18-01-2022,Not Applicable,TRUE,TRUE,FALSE,FALSE,TRUE
TXN_1992997,CUST_09,Beverages,Item_2_BEV,6.5,2,13,Digital Wallet,In-store,12-06-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_8926156,CUST_11,Milk Products,Item_7_MILK,14,5,70,Digital Wallet,In-store,15-01-2025,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6083342,CUST_13,Beverages,Item_2_BEV,6.5,6,39,Credit Card,In-store,16-09-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7049257,CUST_17,Computers and electric accessories,Item_2_CEA,6.5,6,39,Digital Wallet,Online,22-05-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6900977,CUST_13,Beverages,Item_16_BEV,27.5,7,192.5,Cash,Online,26-01-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2854233,CUST_17,Butchers,Item_20_BUT,33.5,1,33.5,Digital Wallet,In-store,15-07-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_5943650,CUST_18,Furniture,Item_5_FUR,11,9,99,Credit Card,In-store,30-01-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_6200475,CUST_14,Electric household essentials,Item_12_EHE,21.5,6,129,Cash,In-store,10-05-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2172498,CUST_08,Computers and electric accessories,Item_16_CEA,27.5,7,192.5,Digital Wallet,Online,13-10-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4603395,CUST_13,Patisserie,Item_24_PAT,39.5,6,237,Digital Wallet,In-store,23-06-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_8839295,CUST_07,Milk Products,Item_16_MILK,27.5,4,110,Cash,Online,25-11-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_1775377,CUST_07,Butchers,Item_22_BUT,36.5,2,73,Credit Card,Online,17-01-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_8562933,CUST_22,Beverages,Item_14_BEV,24.5,8,196,Cash,Online,23-06-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9260389,CUST_05,Milk Products,Item_10_MILK,18.5,5,92.5,Cash,In-store,23-01-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_8918509,CUST_14,Butchers,Item_21_BUT,35,8,280,Digital Wallet,Online,16-08-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_5563103,CUST_18,Furniture,Item_2_FUR,6.5,9,58.5,Cash,Online,20-10-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_7695762,CUST_22,Beverages,Item_3_BEV,8,10,80,Cash,Online,15-06-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7761795,CUST_24,Electric household essentials,Item_8_EHE,15.5,8,124,Cash,In-store,02-09-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2991582,CUST_13,Furniture,Item_4_FUR,9.5,6,57,Digital Wallet,In-store,28-02-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_8044037,CUST_12,Milk Products,Item_3_MILK,8,10,80,Digital Wallet,In-store,20-01-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3486014,CUST_11,Milk Products,Item_1_MILK,5,5,25,Credit Card,In-store,03-01-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_4339069,CUST_19,Butchers,Item_22_BUT,36.5,1,36.5,Digital Wallet,In-store,21-07-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
